0.000000 0.000000
0.000024 0.015075
0.000095 0.030151
0.000214 0.045225
0.000381 0.060300
0.000595 0.075374
0.000856 0.090447
0.001165 0.105519
0.001521 0.120590
0.001924 0.135660
0.002375 0.150729
0.002872 0.165796
0.003416 0.180862
0.004007 0.195925
0.004645 0.210987
0.005329 0.226047
0.006059 0.241105
0.006835 0.256160
0.007657 0.271213
0.008525 0.286263
0.009438 0.301311
0.010396 0.316356
0.011399 0.331398
0.012447 0.346437
0.013539 0.361473
0.014675 0.376505
0.015855 0.391534
0.017079 0.406560
0.018345 0.421582
0.019655 0.436600
0.021007 0.451615
0.022401 0.466626
0.023838 0.481633
0.025315 0.496635
0.026834 0.511634
0.028393 0.526629
0.029993 0.541619
0.031632 0.556605
0.033311 0.571586
0.035029 0.586563
0.036786 0.601536
0.038581 0.616504
0.040413 0.631468
0.042283 0.646427
0.044189 0.661381
0.046132 0.676331
0.048111 0.691276
0.050124 0.706216
0.052173 0.721152
0.054256 0.736082
0.056372 0.751009
0.058522 0.765930
0.060704 0.780846
0.062919 0.795758
0.065165 0.810665
0.067442 0.825568
0.069749 0.840466
0.072086 0.855359
0.074453 0.870247
0.076848 0.885131
0.079271 0.900010
0.081721 0.914885
0.084198 0.929756
0.086702 0.944622
0.089231 0.959484
0.091785 0.974341
0.094363 0.989194
0.096965 1.004043
0.099590 1.018889
0.102238 1.033730
0.104907 1.048567
0.107597 1.063400
0.110307 1.078230
0.113037 1.093056
0.115786 1.107879
0.118554 1.122698
0.121339 1.137514
0.124141 1.152326
0.126959 1.167136
0.129793 1.181943
0.132642 1.196746
0.135505 1.211547
0.138381 1.226346
0.141270 1.241142
0.144172 1.255935
0.147084 1.270727
0.150007 1.285516
0.152940 1.300303
0.155882 1.315089
0.158833 1.329873
0.161791 1.344655
0.164756 1.359436
0.167728 1.374215
0.170705 1.388994
0.173686 1.403772
0.176672 1.418548
0.179661 1.433324
0.182653 1.448100
0.185646 1.462875
0.188641 1.477650
0.191636 1.492425
0.194631 1.507200
0.197624 1.521975
0.200616 1.536751
0.203605 1.551527
0.206591 1.566303
0.209572 1.581081
0.212549 1.595859
0.215521 1.610639
0.218486 1.625420
0.221444 1.640202
0.224395 1.654986
0.227337 1.669772
0.230270 1.684559
0.233193 1.699348
0.236105 1.714140
0.239006 1.728933
0.241896 1.743729
0.244772 1.758528
0.247635 1.773329
0.250484 1.788132
0.253318 1.802939
0.256136 1.817749
0.258938 1.832561
0.261723 1.847377
0.264491 1.862196
0.267240 1.877019
0.269970 1.891845
0.272680 1.906675
0.275370 1.921508
0.278039 1.936345
0.280687 1.951186
0.283312 1.966031
0.285914 1.980881
0.288492 1.995734
0.291046 2.010591
0.293575 2.025453
0.296079 2.040319
0.298556 2.055190
0.301006 2.070064
0.303429 2.084944
0.305824 2.099828
0.308191 2.114716
0.310528 2.129609
0.312835 2.144507
0.315112 2.159409
0.317358 2.174317
0.319573 2.189228
0.321755 2.204145
0.323905 2.219066
0.326021 2.233992
0.328104 2.248923
0.330153 2.263859
0.332166 2.278799
0.334145 2.293744
0.336088 2.308694
0.337994 2.323648
0.339864 2.338607
0.341696 2.353571
0.343491 2.368539
0.345248 2.383511
0.346966 2.398489
0.348645 2.413470
0.350284 2.428456
0.351884 2.443446
0.353443 2.458441
0.354962 2.473440
0.356439 2.488442
0.357875 2.503449
0.359270 2.518460
0.360622 2.533475
0.361931 2.548493
0.363198 2.563515
0.364422 2.578541
0.365602 2.593570
0.366738 2.608602
0.367830 2.623638
0.368878 2.638677
0.369881 2.653719
0.370839 2.668764
0.371752 2.683811
0.372620 2.698862
0.373442 2.713915
0.374218 2.728970
0.374948 2.744028
0.375632 2.759088
0.376269 2.774150
0.376860 2.789213
0.377405 2.804279
0.377902 2.819346
0.378353 2.834415
0.378756 2.849485
0.379112 2.864556
0.379421 2.879628
0.379682 2.894701
0.379896 2.909775
0.380063 2.924849
0.380182 2.939924
0.380253 2.955000
0.380277 2.970075
